customer_id,plan,country,monthly_usage_hours,tenure_months,subscription_type,churn
684,Standard,Germany,6,30,Yearly,0
685,Premium,Australia,56,10,Monthly,0
686,Standard,Australia,64,27,Monthly,0
687,Standard,Canada,14,9,Monthly,1
688,Basic,USA,48,26,Monthly,0
689,Standard,Germany,65,4,Monthly,0
690,Basic,India,92,5,Yearly,0
691,Basic,India,100,37,Monthly,0
692,Basic,Canada,71,16,Monthly,1
693,Standard,USA,89,13,Monthly,1
694,Basic,USA,91,2,Yearly,0
695,Basic,Australia,63,18,Monthly,0
696,Standard,UK,114,27,Yearly,0
697,Basic,India,109,37,Yearly,1
698,Standard,India,4,37,Monthly,1
699,Basic,India,14,9,Monthly,0
700,Basic,India,63,2,Yearly,1
701,Standard,Germany,50,30,Yearly,0
702,Basic,USA,28,18,Monthly,1
703,Basic,UK,62,40,Monthly,0
704,Basic,Germany,108,44,Yearly,0
705,Basic,USA,38,38,Monthly,1
706,Premium,Canada,44,13,Monthly,0
707,Basic,India,64,24,Yearly,0
708,Premium,UK,72,26,Monthly,0
709,Basic,USA,68,31,Monthly,1
710,Standard,Canada,13,11,Monthly,0
711,Standard,India,132,8,Yearly,0
712,Standard,Canada,76,32,Monthly,0
713,Basic,Canada,191,25,Monthly,0
714,Basic,Germany,75,21,Monthly,0
715,Basic,Canada,34,31,Monthly,0
716,Premium,Germany,55,19,Monthly,0
717,Premium,Australia,34,14,Yearly,0
718,Premium,Germany,93,24,Yearly,0
719,Basic,Canada,74,14,Monthly,0
720,Standard,USA,76,12,Yearly,1
721,Premium,Canada,18,16,Monthly,1
722,Basic,Canada,132,31,Monthly,0
723,Basic,USA,80,30,Yearly,0
724,Standard,India,6,22,Yearly,0
725,Standard,UK,55,35,Yearly,0
726,Premium,Australia,79,17,Yearly,0
727,Basic,India,57,39,Monthly,0
728,Standard,Canada,114,24,Monthly,1
729,Basic,India,36,42,Yearly,0
730,Basic,UK,67,26,Yearly,0
731,Basic,India,33,23,Monthly,0
732,Premium,UK,39,5,Monthly,1
733,Standard,India,7,9,Yearly,1
734,Standard,Germany,55,34,Monthly,0
735,Basic,Canada,41,37,Monthly,0
736,Premium,UK,73,8,Monthly,1
737,Basic,Australia,86,40,Yearly,0
738,Premium,Canada,17,15,Monthly,1
739,Basic,Germany,33,26,Monthly,1
740,Basic,India,51,25,Yearly,0
741,Basic,Canada,113,18,Monthly,0
742,Basic,India,37,12,Yearly,0
743,Standard,India,3,16,Yearly,0
744,Standard,Canada,104,28,Monthly,0
745,Basic,UK,68,28,Monthly,1
746,Premium,UK,71,24,Monthly,0
747,Basic,Canada,100,38,Yearly,0
748,Standard,UK,61,3,Monthly,1
749,Premium,USA,119,23,Monthly,0
750,Standard,India,80,18,Monthly,0
751,Basic,Canada,74,34,Monthly,0
752,Premium,Australia,28,26,Yearly,0
753,Standard,Germany,23,3,Monthly,1
754,Basic,Canada,108,39,Monthly,1
755,Basic,Canada,22,34,Monthly,1
756,Standard,India,135,29,Monthly,1
757,Standard,Germany,94,22,Monthly,1
758,Standard,India,44,27,Yearly,0
759,Premium,Australia,39,45,Monthly,1
760,Standard,UK,41,40,Monthly,1
761,Basic,Canada,25,28,Yearly,1
762,Basic,India,83,24,Monthly,0
763,Basic,Australia,78,20,Monthly,1
764,Standard,Australia,51,37,Monthly,0
765,Basic,USA,23,34,Yearly,0
766,Standard,Canada,131,27,Monthly,0
767,Standard,Australia,25,16,Monthly,1
768,Premium,UK,45,21,Monthly,0
769,Basic,India,37,15,Yearly,0
770,Premium,India,28,13,Yearly,0
771,Basic,USA,14,16,Yearly,0
772,Premium,UK,18,42,Yearly,0
773,Basic,Australia,34,29,Monthly,0
774,Basic,USA,55,36,Monthly,1
775,Standard,Australia,110,44,Yearly,0
776,Basic,Australia,39,15,Yearly,1
777,Basic,Canada,35,11,Monthly,1
778,Standard,Germany,20,11,Yearly,0
779,Standard,Australia,36,28,Monthly,0
780,Standard,India,52,17,Yearly,0
781,Standard,Australia,42,1,Monthly,0
782,Standard,USA,38,44,Monthly,1
783,Basic,Australia,65,20,Monthly,1
784,Basic,India,81,35,Monthly,0
785,Basic,India,76,14,Monthly,0
786,Premium,USA,47,35,Monthly,0
787,Standard,India,89,3,Monthly,1
788,Basic,UK,47,31,Monthly,0
789,Basic,UK,94,39,Monthly,1
790,Premium,Germany,133,37,Monthly,1
791,Basic,UK,6,32,Monthly,0
792,Standard,USA,62,7,Yearly,1
793,Standard,Australia,114,3,Yearly,0
794,Standard,UK,63,25,Monthly,1
795,Basic,Germany,115,30,Monthly,0
796,Premium,Canada,83,29,Monthly,1
797,Premium,Canada,40,17,Yearly,0
798,Standard,USA,87,21,Monthly,0
799,Standard,Germany,16,16,Monthly,0
800,Premium,UK,45,25,Monthly,0
801,Standard,Germany,55,42,Monthly,0
802,Basic,India,47,23,Monthly,0
803,Standard,Germany,23,29,Yearly,0
804,Standard,UK,57,7,Monthly,1
805,Basic,USA,47,4,Monthly,0
806,Standard,India,28,3,Monthly,1
807,Premium,Germany,135,46,Monthly,0
808,Premium,Canada,35,6,Monthly,1
809,Basic,UK,40,1,Monthly,1
810,Basic,USA,64,35,Yearly,0
811,Premium,Australia,43,31,Yearly,0
812,Premium,UK,53,9,Yearly,0
813,Basic,Germany,84,36,Monthly,1
814,Premium,USA,17,27,Monthly,1
815,Premium,Canada,115,31,Yearly,0
816,Standard,India,40,37,Monthly,0
817,Standard,Germany,20,27,Monthly,1
818,Basic,USA,44,14,Monthly,1
819,Basic,India,50,24,Monthly,0
820,Basic,USA,14,3,Monthly,1
821,Premium,Australia,77,40,Monthly,1
822,Basic,Germany,22,9,Yearly,0
823,Basic,USA,64,45,Monthly,0
824,Basic,Canada,65,23,Monthly,0
825,Standard,USA,46,43,Yearly,0
826,Premium,Germany,35,22,Monthly,0
827,Basic,USA,92,31,Monthly,0
828,Basic,India,40,19,Yearly,0
829,Standard,India,50,32,Monthly,1
830,Basic,Australia,35,12,Yearly,0
831,Basic,UK,39,6,Monthly,0
832,Basic,Australia,30,32,Monthly,0
833,Basic,UK,49,8,Yearly,0
834,Basic,Canada,52,35,Monthly,0
835,Basic,India,39,15,Monthly,1
836,Basic,UK,35,28,Monthly,1
837,Premium,USA,108,22,Yearly,0
838,Basic,Canada,57,46,Monthly,0
839,Standard,Germany,96,31,Monthly,0
840,Standard,UK,59,9,Yearly,0
841,Basic,Australia,30,43,Monthly,0
842,Standard,UK,54,3,Monthly,0
843,Basic,Australia,67,9,Monthly,0
844,Premium,Australia,26,3,Monthly,1
845,Basic,India,22,19,Monthly,0
846,Basic,Canada,48,4,Yearly,0
847,Basic,Australia,21,6,Monthly,0
848,Premium,India,2,41,Monthly,1
849,Standard,India,60,12,Monthly,1
850,Standard,Australia,20,34,Yearly,1
851,Basic,Canada,50,27,Yearly,0
852,Standard,USA,39,9,Yearly,0
853,Basic,UK,27,28,Monthly,1
854,Premium,India,88,42,Monthly,1
855,Basic,UK,69,24,Yearly,0
856,Basic,Canada,82,44,Monthly,1
857,Basic,USA,113,22,Yearly,0
858,Basic,Germany,74,37,Yearly,0
859,Standard,USA,37,34,Monthly,0
860,Basic,Canada,30,27,Yearly,0
861,Standard,USA,32,28,Monthly,1
862,Basic,Germany,105,12,Yearly,0
863,Standard,India,26,39,Monthly,0
864,Basic,USA,23,18,Monthly,1
865,Basic,Australia,65,34,Yearly,0
866,Standard,Australia,38,6,Yearly,0
867,Basic,Canada,30,28,Monthly,0
868,Basic,USA,44,1,Monthly,1
869,Premium,Germany,29,19,Yearly,0
870,Premium,Canada,150,18,Yearly,0
871,Basic,USA,87,16,Monthly,0
872,Basic,Canada,102,38,Monthly,0
873,Standard,Australia,84,4,Monthly,1
874,Basic,Germany,52,30,Monthly,1
875,Basic,India,132,17,Yearly,0
876,Basic,Germany,46,24,Monthly,0
877,Standard,India,48,12,Monthly,1
878,Standard,UK,115,11,Yearly,1
879,Basic,Australia,109,39,Yearly,0
880,Basic,Australia,32,32,Monthly,0
881,Basic,Australia,106,9,Monthly,0
882,Standard,Germany,68,11,Monthly,0
883,Basic,India,28,16,Monthly,1
884,Basic,UK,22,10,Monthly,1
885,Standard,UK,26,15,Monthly,0
886,Basic,UK,85,31,Monthly,0
887,Standard,Canada,32,19,Monthly,0
888,Basic,Germany,61,7,Yearly,0
889,Basic,Germany,64,4,Monthly,1
890,Basic,Australia,34,19,Monthly,1
891,Standard,Germany,52,11,Monthly,1
892,Premium,Germany,27,44,Monthly,1
893,Premium,Canada,46,35,Yearly,0
894,Basic,Germany,38,4,Monthly,1
895,Standard,India,72,18,Yearly,0
896,Basic,UK,95,15,Yearly,0
897,Basic,Canada,17,1,Monthly,1
898,Premium,Canada,24,19,Monthly,1
899,Basic,Australia,91,34,Monthly,0
900,Basic,Germany,36,31,Monthly,1
901,Basic,UK,124,18,Monthly,1
902,Basic,India,102,16,Monthly,1
903,Basic,UK,26,27,Monthly,0
904,Standard,USA,65,17,Monthly,1
905,Basic,UK,48,19,Yearly,0
906,Premium,India,13,23,Monthly,0
907,Premium,India,27,42,Monthly,1
908,Basic,India,39,43,Yearly,0
909,Basic,Canada,11,4,Monthly,0
910,Basic,Canada,24,15,Monthly,1
911,Standard,USA,61,7,Yearly,0
912,Basic,UK,28,46,Monthly,1
913,Standard,Germany,54,25,Monthly,0
914,Basic,Australia,47,46,Yearly,0
915,Standard,USA,22,25,Yearly,1
916,Basic,Germany,91,31,Yearly,0
917,Basic,Germany,10,14,Monthly,0
918,Premium,USA,91,12,Monthly,0
919,Standard,UK,32,22,Monthly,0
920,Basic,Australia,35,1,Monthly,1
921,Premium,Germany,52,29,Monthly,0
922,Basic,Canada,53,5,Monthly,1
923,Premium,Canada,61,19,Yearly,0
924,Standard,USA,68,22,Monthly,1
925,Basic,Australia,58,38,Yearly,0
926,Basic,Australia,63,45,Monthly,0
927,Basic,Germany,117,14,Yearly,0
928,Standard,USA,13,16,Yearly,0
929,Standard,Australia,41,6,Monthly,0
930,Basic,Australia,51,28,Yearly,0
931,Basic,Canada,12,1,Monthly,1
932,Premium,USA,16,6,Monthly,0
933,Premium,Germany,15,2,Monthly,0
934,Standard,Germany,25,29,Monthly,1
935,Basic,Canada,68,5,Monthly,1
936,Basic,India,22,35,Monthly,0
937,Basic,India,31,32,Monthly,0
938,Premium,Australia,51,15,Monthly,0
939,Basic,UK,41,10,Yearly,0
940,Standard,Canada,45,18,Yearly,0
941,Basic,UK,86,31,Yearly,0
942,Standard,Australia,68,18,Monthly,1
943,Standard,Canada,109,44,Yearly,0
944,Premium,Germany,20,6,Yearly,0
945,Basic,Canada,76,33,Yearly,0
946,Basic,USA,16,5,Monthly,1
947,Basic,UK,12,20,Yearly,0
948,Premium,Canada,69,26,Monthly,0
949,Premium,UK,66,17,Yearly,0
950,Standard,Australia,27,42,Yearly,0
951,Standard,Canada,24,41,Yearly,0
952,Standard,India,64,14,Yearly,0
953,Basic,UK,19,18,Yearly,0
954,Premium,Germany,21,27,Yearly,1
955,Basic,Germany,49,31,Monthly,1
956,Basic,Canada,111,15,Monthly,0
957,Standard,Germany,51,43,Monthly,0
958,Basic,Germany,31,33,Monthly,0
959,Basic,UK,69,16,Yearly,0
960,Standard,Canada,125,11,Monthly,0
961,Basic,UK,69,2,Monthly,1
962,Standard,Canada,31,13,Monthly,1
963,Basic,Germany,25,3,Yearly,0
964,Basic,Canada,170,20,Monthly,0
965,Basic,Australia,37,2,Monthly,1
966,Basic,Canada,58,23,Yearly,0
967,Standard,USA,89,24,Monthly,0
968,Basic,Canada,37,27,Monthly,0
969,Standard,USA,40,22,Monthly,1
970,Basic,UK,131,1,Monthly,1
971,Standard,USA,51,31,Monthly,1
972,Premium,UK,82,13,Monthly,0
973,Standard,Canada,97,37,Monthly,1
974,Basic,UK,71,21,Monthly,1
975,Basic,Germany,34,44,Yearly,1
976,Basic,Australia,28,40,Yearly,1
977,Standard,Canada,119,27,Monthly,0
978,Basic,USA,43,37,Monthly,0
979,Basic,Australia,16,20,Yearly,0
980,Standard,India,197,40,Monthly,0
981,Basic,Australia,76,36,Monthly,0
982,Standard,Canada,33,45,Monthly,0
983,Basic,Australia,49,20,Monthly,1
984,Basic,Australia,23,36,Monthly,1
985,Standard,Germany,32,39,Monthly,1
986,Basic,UK,18,1,Yearly,1
987,Standard,Australia,4,42,Monthly,0
988,Basic,USA,53,8,Monthly,0
989,Basic,USA,85,2,Monthly,0
990,Premium,Germany,125,44,Monthly,0
991,Standard,Australia,121,23,Monthly,0
992,Standard,Australia,72,21,Monthly,1
993,Basic,Germany,66,35,Monthly,0
994,Standard,Canada,99,1,Monthly,0
995,Basic,India,21,20,Yearly,1
996,Basic,India,20,38,Monthly,0
997,Premium,UK,37,47,Monthly,0
998,Basic,USA,36,2,Yearly,0
999,Premium,Canada,35,16,Monthly,0
1000,Basic,USA,43,24,Yearly,0
1001,Basic,Canada,51,32,Monthly,0
1002,Standard,Germany,64,29,Yearly,0
1003,Premium,UK,53,5,Monthly,0
1004,Standard,Germany,34,12,Monthly,1
1005,Premium,USA,28,3,Monthly,1
1006,Standard,UK,60,2,Monthly,0
1007,Standard,Australia,106,38,Monthly,0
1008,Premium,Canada,45,31,Yearly,0
1009,Basic,Canada,37,6,Monthly,1
1010,Basic,UK,45,29,Yearly,0
1011,Basic,Germany,61,20,Monthly,0
1012,Premium,UK,27,4,Yearly,1
1013,Premium,Germany,19,29,Monthly,1
1014,Basic,UK,27,10,Monthly,0
1015,Standard,Germany,47,35,Monthly,1
1016,Premium,India,33,27,Yearly,0
1017,Basic,UK,28,1,Monthly,1
1018,Standard,Germany,39,41,Yearly,0
1019,Premium,Australia,107,25,Yearly,0
1020,Basic,USA,42,23,Yearly,0
1021,Standard,USA,24,20,Yearly,1
1022,Basic,UK,105,11,Yearly,0
1023,Premium,UK,83,41,Monthly,0
1024,Premium,Canada,55,25,Monthly,0
1025,Premium,Germany,105,7,Monthly,1
1026,Basic,UK,64,4,Yearly,0
1027,Premium,USA,64,6,Monthly,1
1028,Premium,USA,48,13,Yearly,0
1029,Basic,USA,98,34,Monthly,0
1030,Premium,Germany,20,20,Monthly,0
1031,Basic,India,84,34,Monthly,0
1032,Standard,UK,192,13,Yearly,0
1033,Basic,India,98,6,Yearly,0
1034,Basic,Germany,79,9,Yearly,1
1035,Basic,Australia,31,30,Monthly,1
1036,Standard,UK,144,27,Monthly,0
1037,Basic,Canada,29,9,Yearly,1
1038,Standard,UK,52,10,Monthly,0
1039,Basic,UK,54,38,Yearly,0
1040,Basic,UK,7,1,Yearly,1
1041,Standard,UK,63,3,Monthly,0
1042,Standard,Australia,32,34,Monthly,0
1043,Basic,UK,5,36,Yearly,0
1044,Standard,Germany,85,33,Monthly,0
1045,Premium,UK,47,44,Monthly,1
1046,Standard,Australia,19,45,Yearly,1
1047,Basic,Germany,84,3,Monthly,1
1048,Basic,UK,27,31,Monthly,1
1049,Premium,UK,29,6,Yearly,0
1050,Basic,Germany,70,16,Monthly,1
1051,Premium,UK,13,43,Yearly,0
1052,Standard,Australia,52,13,Monthly,1
1053,Premium,USA,72,33,Monthly,0
1054,Standard,UK,22,1,Yearly,1
1055,Premium,Canada,30,46,Monthly,0
1056,Basic,Germany,60,9,Monthly,0
1057,Standard,Australia,90,22,Monthly,0
1058,Basic,UK,137,47,Monthly,0
1059,Basic,UK,107,34,Yearly,0
1060,Standard,Germany,94,34,Monthly,0
1061,Premium,India,68,1,Yearly,0
1062,Premium,Australia,29,37,Monthly,1
1063,Standard,Australia,82,41,Yearly,0
1064,Basic,USA,44,23,Monthly,0
1065,Basic,USA,24,18,Monthly,1
1066,Standard,UK,53,12,Monthly,0
1067,Basic,Germany,109,46,Monthly,0
1068,Basic,Canada,22,5,Yearly,1
1069,Basic,UK,203,20,Yearly,0
1070,Basic,USA,43,19,Yearly,0
1071,Basic,UK,26,2,Yearly,0
1072,Basic,Germany,39,4,Monthly,1
1073,Basic,Australia,143,27,Monthly,1
1074,Basic,Australia,35,8,Yearly,0
1075,Premium,Australia,25,34,Yearly,1
1076,Basic,Australia,84,38,Monthly,1
1077,Basic,Canada,89,7,Monthly,0
1078,Standard,India,12,29,Yearly,0
1079,Basic,Canada,103,40,Yearly,1
1080,Premium,UK,55,44,Monthly,0
1081,Standard,USA,46,18,Monthly,1
1082,Basic,Germany,35,42,Yearly,0
1083,Basic,UK,33,41,Yearly,0
1084,Premium,India,60,11,Monthly,1
1085,Premium,Germany,29,8,Yearly,1
1086,Basic,Germany,102,2,Yearly,1
1087,Standard,Germany,235,9,Monthly,0
1088,Basic,UK,49,39,Monthly,1
1089,Premium,India,150,41,Monthly,1
1090,Basic,UK,61,6,Monthly,0
1091,Premium,Germany,50,29,Monthly,0
1092,Standard,Germany,70,14,Yearly,0
1093,Standard,USA,60,40,Monthly,1
1094,Standard,Canada,73,15,Yearly,0
1095,Basic,UK,73,47,Monthly,1
1096,Basic,India,38,47,Monthly,0
1097,Basic,Germany,57,5,Yearly,0
1098,Basic,UK,73,11,Yearly,1
1099,Standard,Canada,82,37,Monthly,0
1100,Basic,UK,25,23,Yearly,1
1101,Basic,Canada,42,18,Monthly,0
1102,Premium,UK,39,10,Yearly,0
1103,Premium,USA,17,47,Yearly,0
1104,Premium,UK,58,21,Yearly,0
1105,Premium,Australia,62,6,Yearly,1
1106,Basic,USA,120,12,Yearly,0
1107,Basic,Canada,31,38,Monthly,0
1108,Standard,Germany,49,6,Yearly,0
1109,Standard,Germany,99,12,Monthly,1
1110,Basic,UK,73,39,Monthly,0
1111,Premium,India,143,2,Yearly,1
1112,Basic,UK,65,27,Yearly,0
1113,Basic,USA,51,13,Monthly,1
1114,Standard,USA,37,12,Monthly,1
1115,Standard,Canada,26,3,Yearly,1
1116,Standard,UK,56,25,Yearly,0
1117,Basic,Canada,41,24,Yearly,0
1118,Premium,India,53,46,Monthly,0
1119,Basic,Germany,123,33,Monthly,1
1120,Basic,Germany,65,7,Monthly,1
1121,Premium,UK,15,11,Monthly,0
1122,Premium,Canada,25,6,Yearly,1
1123,Premium,Canada,49,32,Monthly,0
1124,Premium,India,40,25,Yearly,0
1125,Standard,Canada,113,5,Yearly,0
1126,Standard,Australia,50,44,Yearly,0
1127,Basic,Australia,36,12,Monthly,1
1128,Basic,USA,99,21,Yearly,0
1129,Basic,Australia,52,47,Monthly,1
1130,Basic,Australia,6,34,Monthly,1
1131,Standard,USA,44,8,Monthly,0
1132,Basic,Australia,71,15,Yearly,0
1133,Basic,Australia,37,17,Monthly,1
1134,Basic,USA,74,6,Yearly,0
1135,Standard,UK,92,22,Monthly,0
1136,Basic,USA,78,23,Monthly,0
1137,Premium,USA,56,38,Monthly,0
1138,Basic,Australia,56,46,Monthly,1
1139,Basic,Germany,35,6,Yearly,0
1140,Standard,Australia,31,20,Monthly,1
1141,Premium,UK,71,33,Yearly,0
1142,Basic,USA,39,26,Monthly,1
1143,Standard,India,32,38,Yearly,0
1144,Standard,USA,46,19,Monthly,0
1145,Basic,UK,48,4,Monthly,0
1146,Premium,Canada,60,8,Yearly,0
1147,Standard,Australia,23,28,Monthly,0
1148,Standard,Germany,46,35,Monthly,1
1149,Premium,Germany,41,28,Monthly,0
1150,Premium,Australia,74,43,Yearly,0
1151,Standard,Australia,80,20,Yearly,0
1152,Premium,UK,53,26,Monthly,0
1153,Standard,USA,64,32,Monthly,0
1154,Standard,India,49,30,Monthly,0
1155,Standard,USA,98,22,Yearly,0
1156,Standard,USA,97,32,Monthly,0
1157,Basic,India,30,20,Yearly,1
1158,Premium,Germany,19,14,Monthly,1
1159,Premium,USA,77,12,Monthly,0
1160,Basic,Canada,22,1,Monthly,1
1161,Premium,Canada,102,43,Monthly,0
1162,Basic,UK,22,43,Monthly,1
1163,Basic,UK,80,23,Yearly,0
1164,Standard,India,51,28,Monthly,0
1165,Basic,India,145,22,Monthly,1
1166,Premium,UK,103,10,Monthly,0
1167,Premium,Australia,18,36,Monthly,0
1168,Standard,USA,26,25,Monthly,1
1169,Basic,Australia,72,32,Monthly,0
1170,Basic,Germany,91,23,Yearly,0
1171,Standard,Canada,21,19,Monthly,1
1172,Premium,India,82,46,Monthly,0
1173,Standard,UK,57,17,Monthly,0
1174,Basic,Canada,64,42,Monthly,0
1175,Standard,Australia,29,24,Yearly,0
1176,Standard,India,126,6,Yearly,1
1177,Standard,India,63,19,Yearly,0
1178,Basic,USA,41,19,Yearly,0
1179,Standard,India,44,45,Yearly,0
1180,Standard,Germany,42,12,Monthly,0
1181,Premium,India,61,32,Yearly,0
1182,Basic,Germany,53,25,Monthly,1
1183,Standard,Australia,19,32,Monthly,1
1184,Premium,USA,16,4,Yearly,0
1185,Basic,Germany,81,39,Yearly,0
1186,Premium,Australia,67,2,Monthly,0
1187,Standard,Canada,122,23,Monthly,0
1188,Basic,India,21,7,Yearly,1
1189,Basic,UK,50,20,Yearly,0
1190,Standard,UK,51,36,Monthly,1
1191,Basic,Germany,7,17,Monthly,1
1192,Standard,USA,47,22,Monthly,1
1193,Basic,Germany,72,7,Monthly,0
1194,Standard,Australia,96,40,Yearly,1
1195,Basic,Australia,22,23,Monthly,1
1196,Premium,Germany,65,14,Monthly,0
1197,Premium,Germany,16,10,Yearly,0
1198,Premium,Canada,39,46,Monthly,0
1199,Standard,Australia,57,1,Monthly,0
1200,Basic,Canada,50,46,Yearly,0
1201,Standard,Germany,15,17,Monthly,1
1202,Basic,USA,21,40,Yearly,0
1203,Basic,India,27,14,Monthly,1
1204,Basic,Australia,62,17,Monthly,1
1205,Basic,UK,45,10,Yearly,1
1206,Standard,Canada,35,18,Monthly,1
1207,Standard,Australia,67,35,Monthly,1
1208,Basic,India,64,10,Yearly,0
1209,Basic,Canada,30,43,Monthly,0
1210,Premium,Australia,55,20,Yearly,1
1211,Basic,Canada,64,16,Yearly,0
1212,Basic,Canada,28,17,Monthly,1
1213,Basic,Germany,37,39,Yearly,0
1214,Standard,Germany,42,28,Monthly,1
1215,Standard,Canada,72,9,Monthly,0
1216,Basic,Canada,79,20,Yearly,0
1217,Basic,UK,67,6,Monthly,1
1218,Standard,India,17,13,Yearly,0
1219,Standard,India,27,9,Monthly,1
1220,Basic,USA,71,33,Yearly,0
1221,Premium,USA,76,35,Monthly,0
1222,Basic,USA,52,22,Monthly,0
1223,Basic,Germany,45,23,Monthly,0
1224,Premium,Germany,88,46,Yearly,0
1225,Basic,UK,11,25,Monthly,1
1226,Standard,Germany,37,36,Monthly,0
1227,Basic,USA,108,7,Yearly,0
1228,Basic,Australia,107,15,Yearly,0
1229,Premium,Canada,20,29,Monthly,0
1230,Basic,USA,34,8,Monthly,1
1231,Premium,UK,65,37,Monthly,1
1232,Basic,Canada,45,10,Monthly,1
1233,Basic,Germany,60,10,Yearly,0
1234,Basic,Canada,18,45,Monthly,1
1235,Standard,Australia,86,13,Yearly,0
1236,Basic,UK,52,19,Monthly,0
1237,Premium,Germany,42,23,Yearly,0
1238,Basic,India,77,15,Monthly,0
1239,Premium,USA,57,17,Monthly,1
1240,Basic,Australia,66,10,Yearly,1
1241,Premium,Australia,51,40,Yearly,0
1242,Standard,USA,37,46,Monthly,0
1243,Standard,UK,71,33,Monthly,0
1244,Premium,UK,95,45,Monthly,0
1245,Standard,Australia,104,18,Yearly,0
1246,Standard,USA,40,4,Yearly,0
1247,Basic,Canada,22,4,Monthly,1
1248,Basic,India,71,15,Monthly,0
1249,Premium,India,31,31,Monthly,1
1250,Standard,UK,41,2,Yearly,1
1251,Standard,UK,79,12,Monthly,0
1252,Basic,Canada,44,33,Monthly,1
1253,Basic,UK,20,46,Monthly,0
1254,Basic,India,45,20,Yearly,0
1255,Standard,USA,76,2,Monthly,1
1256,Basic,Australia,77,39,Monthly,0
1257,Basic,India,123,1,Monthly,0
1258,Basic,Canada,45,20,Yearly,0
1259,Basic,USA,47,24,Yearly,0
1260,Standard,USA,65,14,Monthly,0
1261,Basic,Australia,23,37,Yearly,1
1262,Standard,India,98,41,Monthly,0
1263,Basic,USA,76,29,Monthly,0
1264,Basic,USA,51,21,Monthly,0
1265,Basic,UK,56,32,Yearly,0
1266,Basic,USA,81,38,Monthly,0
1267,Basic,Canada,150,23,Yearly,0
1268,Basic,USA,52,29,Yearly,0
1269,Standard,UK,34,14,Monthly,1
1270,Basic,Germany,43,7,Yearly,0
1271,Standard,Germany,88,23,Monthly,0
1272,Premium,Canada,60,17,Monthly,0
1273,Standard,Australia,111,34,Monthly,1
1274,Basic,Australia,17,32,Monthly,1
1275,Basic,Canada,48,37,Monthly,1
1276,Basic,USA,86,5,Yearly,0
1277,Basic,USA,17,42,Yearly,0
1278,Premium,Germany,14,45,Yearly,0
1279,Basic,Germany,84,20,Monthly,0
1280,Basic,India,39,8,Monthly,0
1281,Standard,Germany,71,8,Yearly,0
1282,Standard,Germany,23,24,Monthly,0
1283,Standard,Canada,40,25,Monthly,1
1284,Basic,India,60,46,Yearly,0
1285,Basic,Australia,24,27,Monthly,1
1286,Standard,India,21,32,Monthly,1
1287,Basic,USA,52,7,Yearly,0
1288,Basic,USA,16,12,Monthly,1
1289,Basic,India,30,7,Monthly,1
1290,Basic,India,81,45,Monthly,0
1291,Basic,USA,65,45,Monthly,0
1292,Basic,Canada,79,8,Monthly,0
1293,Standard,Canada,63,4,Yearly,1
1294,Standard,Canada,4,28,Monthly,1
1295,Premium,Canada,20,46,Yearly,0
1296,Basic,USA,30,16,Monthly,1
1297,Basic,UK,112,40,Monthly,0
1298,Basic,Germany,83,34,Monthly,0
1299,Standard,Germany,103,27,Monthly,1
1300,Standard,Germany,97,26,Monthly,0
1301,Basic,Germany,82,43,Monthly,0
1302,Premium,USA,22,11,Yearly,0
1303,Basic,UK,47,1,Yearly,0
1304,Standard,USA,36,21,Yearly,0
1305,Standard,UK,32,32,Monthly,1
1306,Premium,USA,94,11,Monthly,0
1307,Standard,India,62,23,Monthly,0
1308,Premium,UK,38,4,Monthly,1
1309,Basic,Germany,99,2,Monthly,1
